fromNode,toNode,weight
MAP2K7,TMEM102,-0.78326326
MAP2K7,TNFAIP8L2,-0.779852311
MAP2K7,TNFSF8,0.814611709
MAP2K7,TRBJ2-6,-0.780178573
MAP2K7,TRGC2,-0.723230296
MAP2K7,TRIB1,0.718099138
MAP2K7,TRIM5,-0.773595237
MAP2K7,VEGFA,0.752444485
MAP2K7,WDR7,0.762811948
MAP2K7,YJEFN3,-0.822819126
MAP2K7,ZBTB1,0.728755799
MAP3K1,MAPK3,0.700004434
MAP3K1,MED1,-0.718988984
MAP3K1,MFNG,0.738531942
MAP3K1,MIR17HG,0.841791757
MAP3K1,MNDA,0.721635031
MAP3K1,NCSTN,0.710578523
MAP3K1,NFIL3,0.761127614
MAP3K1,NLRP12,-0.76659051
MAP3K1,NOTCH2,-0.72545729
MAP3K1,P2RX4,0.751665749
MAP3K1,PABPC4,0.711185611
MAP3K1,PCBP2,0.783582083
MAP3K1,PDCD2,-0.787267312
MAP3K1,PIK3CD,-0.791859745
MAP3K1,PLD4,0.765213209
MAP3K1,PPP3CA,0.841991122
MAP3K1,PRKCB,0.815975024
MAP3K1,PRKRA,0.847238683
MAP3K1,PRMT1,0.742658176
MAP3K1,PSPC1,0.749926023
MAP3K1,PTBP3,-0.740433046
MAP3K1,REST,-0.832785779
MAP3K1,RHOG,-0.78693548
MAP3K1,RIPOR2,0.702376084
MAP3K1,RTN4,0.749970328
MAP3K1,SBDS,0.757624319
MAP3K1,SELENOS,0.722886519
MAP3K1,SIRT1,0.883591956
MAP3K1,SIRT2,0.824584827
MAP3K1,SLC7A11,0.730278674
MAP3K1,SNAP23,0.72644506
MAP3K1,SNX4,0.700925404
MAP3K1,SPN,-0.725894599
MAP3K1,SYVN1,-0.795900118
MAP3K1,TRAJ42,-0.701982362
MAP3K1,TRGV1,-0.701964605
MAP3K1,TRGV8,-0.712340965
MAP3K1,TRIM14,-0.734941495
MAP3K1,TRIM25,-0.776141395
MAP3K1,TRIM28,0.743315229
MAP3K1,TUSC2,0.713853594
MAP3K1,XIAP,-0.880966092
MAP3K1,XRCC6,0.720566191
MAP3K1,ZMPSTE24,0.721585533
MAP3K14,MSRB1,-0.820867897
MAP3K14,OXSR1,0.750165964
MAP3K14,PLA2G10,0.714855868
MAP3K14,RNF39,0.70210496
MAP3K14,SLC9B2,0.716278083
MAP3K5,MCU,-0.72135091
MAP3K5,MICOS10-NBL1,0.807011233
MAP3K5,PLA2G5,0.847335924
MAP3K5,PLCL2,0.734005711
MAP3K5,RAB11FIP2,0.820035327
MAP3K5,SART3,-0.738535082
MAP3K5,SIPA1,0.785112784
MAP3K5,TEC,0.72639231
MAP3K7,MFAP4,-0.763473558
MAP3K7,MSH6,0.750513679
MAP3K7,NCAPG2,0.760286558
MAP3K7,NFKB2,-0.738752998
MAP3K7,PARP1,0.786782643
MAP3K7,PHLPP1,-0.759967885
MAP3K7,RNF185,0.718072623
MAP3K7,SHLD1,0.747677366
MAP3K7,SKP2,0.746932517
MAP3K7,SLC15A3,-0.777766865
MAP3K7,SLC7A5,-0.764706746
MAP3K7,SRP54,0.883862588
MAP3K7,TLR1,0.714136749
MAP3K7,TNFSF9,-0.714643902
MAP3K7,WFDC2,-0.763181984
MAP3K8,MATR3,0.836619255
MAP3K8,NFE2L2,0.855574496
MAP3K8,NFKBID,0.921514749
MAP3K8,NFKBIL1,-0.743328295
MAP3K8,NINJ1,0.715149395
MAP3K8,NLRC4,-0.749543483
MAP3K8,NR1H2,0.768989268
MAP3K8,NR4A3,0.904858721
MAP3K8,NRARP,0.883088676
MAP3K8,OSM,0.782218168
MAP3K8,PDE4B,0.939091331
MAP3K8,PDE4D,0.743766717
MAP3K8,PELI1,0.841743275
MAP3K8,PLA2G10,0.829300752
MAP3K8,PLK2,0.871567624
MAP3K8,PTGER4,0.872458609
MAP3K8,PYCARD,-0.730322211
MAP3K8,RAB20,0.705694276
MAP3K8,RABGEF1,0.751100877
MAP3K8,RGS1,0.781290742
MAP3K8,RIPK2,0.764432271
MAP3K8,SAMSN1,0.911690579
MAP3K8,SELENOK,0.843241003
MAP3K8,SNRK,0.770808168
MAP3K8,STING1,-0.841563975
MAP3K8,STX4,0.868300785
MAP3K8,THBS1,0.781795975
MAP3K8,TIPARP,0.745943687
MAP3K8,TNFAIP3,0.759479771
MAP3K8,TNFAIP8L2,-0.712686904
MAP3K8,TNFSF12,-0.856719807
MAP3K8,TP53,-0.833046479
MAP3K8,TRIM21,-0.722960055
MAP3K8,TRIM27,-0.796021188
MAP3K8,TRIM5,-0.702749516
MAP3K8,VAMP2,0.709807497
MAP3K8,YES1,0.714270136
MAP3K8,ZBTB1,0.802893271
MAP3K8,ZC3H12A,0.79099389
MAP4K2,NFKBIA,-0.784544289
MAP4K2,NFKBIZ,-0.770801865
MAP4K2,NLRP3,-0.749835158
MAP4K2,NOD2,0.782236213
MAP4K2,NOTCH4,-0.756633578
MAP4K2,PLA2G2A,-0.701919315
MAP4K2,PTX3,-0.740931189
MAP4K2,RAC1,0.789385663
MAP4K2,RASAL3,0.734143776
MAP4K2,RIPK2,-0.766620593
MAP4K2,RNASET2,0.716200225
MAP4K2,SOCS5,0.726802528
MAP4K2,SOD2,-0.717610255
MAP4K2,TGFBR3,-0.727785954
MAP4K2,TNFAIP3,-0.727449834
MAP4K2,TNFRSF1B,0.777755421
MAP4K2,ZFP36,-0.875179676
MAP4K2,ZNF580,0.718638501
MAP4K2,ZYX,0.742470194
MAPK1,MAPK14,0.793484963
MAPK1,MBP,0.810043128
MAPK1,MEOX1,0.732660545
MAPK1,METTL3,0.729227501
MAPK1,MLLT3,-0.747886763
MAPK1,MTURN,0.729566099
MAPK1,MYC,0.741838811
MAPK1,NINJ1,-0.719965928
MAPK1,NLRP3,-0.706207818
MAPK1,NOP53,0.771437593
MAPK1,NOTCH4,-0.776905574
MAPK1,OPRM1,-0.721888493
MAPK1,ORAI1,0.860322573
MAPK1,P4HTM,0.833087309
MAPK1,PLEK,-0.721963412
MAPK1,PMAIP1,-0.72608179
MAPK1,POLR3G,0.730240508
MAPK1,PTGDR,0.737366122
MAPK1,PTGDR2,0.791309602
MAPK1,PTPRJ,0.70130149
MAPK1,PYCARD,0.712561432
MAPK1,RAB32,0.70093527
MAPK1,RAC1,0.751309494
MAPK1,RASAL3,0.745206544
MAPK1,RPL30,0.733752047
MAPK1,RPS17,0.738602994
MAPK1,S1PR4,0.702285777
MAPK1,SCAP,0.707428238
MAPK1,SHLD3,-0.801819253
MAPK1,SLC25A5,-0.709328101
MAPK1,SOS1,0.776645425
MAPK1,TAFAZZIN,0.788522361
MAPK1,TESPA1,0.74407935
MAPK1,TGFBR2,0.75572872
MAPK1,TNFSF14,0.800093482
MAPK1,TRAV24,0.719840534
MAPK1,TRBJ1-5,0.882864872
MAPK1,TRBJ1-6,0.822689635
MAPK1,TRGV1,0.73452706
MAPK1,TRIM11,0.776518614
MAPK1,TRIM4,0.722671889
MAPK1,XCL1,0.787113487
MAPK1,XCL2,0.784370406
MAPK1,ZBTB7A,0.796030892
MAPK1,ZNF16,0.75335622
MAPK1,ZSWIM9,0.814782737
MAPK10,MAPK3,-0.816125403
MAPK10,OPRK1,0.735739874
MAPK10,PAFAH1B1,-0.764640816
MAPK10,SBNO2,0.836438007
MAPK10,TRBV11-2,0.763025168
MAPK14,MASP2,0.764932078
MAPK14,MEOX1,0.706678846
MAPK14,MTURN,0.833264876
MAPK14,NOP53,0.786348836
MAPK14,ORAI1,0.804467017
MAPK14,PF4,0.704163987
MAPK14,PMAIP1,-0.819091855
MAPK14,PPIA,0.807782553
MAPK14,PTGDR2,0.855176422
MAPK14,PYCARD,0.825230024
MAPK14,RAB32,0.737672542
MAPK14,RAB4A,0.718209007
MAPK14,RAC1,0.708226077
MAPK14,RASAL3,0.739653563
MAPK14,RASGRP1,0.701210564
MAPK14,RIPOR2,-0.735007129
MAPK14,RPL30,0.761543037
MAPK14,RPS17,0.785619357
MAPK14,S1PR4,0.720290611
MAPK14,SBDS,-0.717438466
MAPK14,SELENOS,-0.76242873
MAPK14,SLC25A5,-0.742042469
MAPK14,STK11,0.735326237
MAPK14,STK3,-0.753990471
MAPK14,SYNCRIP,-0.779772965
MAPK14,TAFAZZIN,0.811801125
MAPK14,TAPBP,-0.725802156
MAPK14,TRAJ42,0.776525022
MAPK14,TRAV24,0.772589564
MAPK14,TRBV4-2,0.713884076
MAPK14,TRIM11,0.814884632
MAPK14,TRIM49D1,0.7104359
MAPK14,TRIM49D2,0.755032928
MAPK14,WASF2,-0.74899861
MAPK14,XCL1,0.765709414
MAPK14,XCL2,0.700627628
MAPK14,ZBTB24,0.706721695
MAPK14,ZBTB7A,0.791628794
MAPK14,ZSWIM9,0.733914696
MAPK3,NR1D1,0.769136485
MAPK3,PAFAH1B1,0.791225199
MAPK3,PAX5,-0.740954385
MAPK3,POLL,-0.777835497
MAPK3,PRKCB,0.789134052
MAPK3,SERINC5,0.7255747
MAPK3,SLC7A11,0.739424469
MAPK3,SMAD5,-0.73064879
MAPK3,SPHK1,0.788887576
MAPK3,ST6GAL1,-0.714329493
MAPK3,SYVN1,-0.704450783
MAPK3,TCF21,-0.823439036
MAPK3,TENT2,0.736824439
MAPK3,TRGV8,-0.769451345
MAPK3,TRGV9,-0.748195295
MAPK8,PNMA1,-0.78801281
MAPK8,TRDC,-0.73086912
MAPK8,TRGV11,-0.717051363
MAPK8,TRIM8,-0.790624682
MAPK8,WASL,0.742427005
MAPK8,XKR8,-0.765449911
MAPK8IP1,MAPT,0.729104492
MAPK8IP1,MMP28,0.739856856
MAPK8IP1,POLR3F,0.751876967
MAPK8IP1,RARA,0.710197023
MAPK8IP1,RUNX2,0.710867507
MAPK8IP1,SLAMF9,0.916612401
MAPK8IP1,SLC15A4,0.765050702
MAPK8IP1,SLC26A6,-0.702943869
MAPK8IP1,SPPL3,0.722549156
MAPK8IP1,TENM1,0.748131439
MAPK8IP1,TNFSF8,0.759956927
MAPK8IP1,TNIP2,0.825898361
MAPK8IP1,VAV3,0.736329518
MAPK8IP1,ZFP36L2,0.788799568
MAPK9,NOD1,-0.710298251
MAPK9,ONECUT1,0.796361606
MAPK9,TFE3,0.77617954
MAPK9,TRDJ1,0.822868859
MAPKAPK2,OLR1,0.785533979
MAPKAPK2,PAF1,0.783559792
MAPKAPK2,POLB,-0.744822015
MAPKAPK2,POLL,-0.798850473
MAPKAPK2,PRF1,-0.714549436
MAPKAPK2,RABGEF1,0.714293959
MAPKAPK2,SKIL,0.736482338
MAPKAPK2,SLC11A1,0.761935773
MAPKAPK2,TNFSF9,0.711794159
MAPKAPK2,TOLLIP,0.810298056
MAPKAPK2,TRAJ3,-0.700213865
MAPKAPK2,TREM1,0.751993288
MAPKAPK3,MYLPF,-0.83828209
MAPKAPK3,PADI2,0.717814142
MAPKAPK3,PRKD1,-0.726985381
MAPKAPK3,TCIRG1,0.792922121
MAPKAPK3,TYK2,0.762361727
MAPT,PRKDC,0.827251759
MAPT,RRAS,-0.700814043
MAPT,RUBCN,0.709929235
MAPT,RUNX2,0.712554539
MAPT,SENP7,0.729537052
MAPT,SLC26A6,-0.726829936
MAPT,SOCS1,0.700726259
MAPT,SP100,0.721573209
MAPT,TNFSF8,0.772150775
MAPT,TNIP2,0.781838982
MAPT,ZFP36L2,0.837809217
MAPT,ZPBP2,0.777021191
MARCHF1,MECOM,0.708479616
MARCHF1,MIXL1,0.743244364
MARCHF1,MYO18A,0.912880385
MARCHF1,PLA2G2F,0.754909738
MARCHF1,PTGDR,0.709316231
MARCHF1,PTGDR2,0.700485109
MARCHF1,RAB3C,0.75905206
MARCHF1,RAG1,0.883795835
MARCHF1,RARRES2,0.867998972
MARCHF1,REG1B,0.754909738
MARCHF1,SLC15A2,0.782132987
MARCHF1,TACR1,0.718051436
MARCHF1,TLR1,0.723588874
MARCHF1,TLR10,0.716641938
MARCHF1,TRBJ2-5,0.822129874
MARCHF1,TRBV10-1,0.777862261
MARCHF1,TRGV1,0.744504143
MARCHF1,TRIM51,0.701888488
MARCHF1,TRIM64C,0.754909738
MARCHF1,USP17L2,0.754909738
MARCHF1,VPREB3,0.864853041
MARCHF1,ZSWIM9,0.741531521
MARCHF2,MARCHF8,0.771009761
MARCHF2,MPIG6B,0.858735915
MARCHF2,MPP1,0.822186253
MARCHF2,MYO1G,0.745011425
MARCHF2,PF4,0.710651832
MARCHF2,PF4V1,0.832518839
MARCHF2,POLR3C,-0.755893336
MARCHF2,PPBP,0.738151316
MARCHF2,SELL,-0.706324179
MARCHF2,SLC4A1,0.783232897
MARCHF2,SNCA,0.735045807
MARCHF2,TDGF1,-0.724179032
MARCHF2,TREML1,0.821558075
MARCHF2,YES1,-0.744820887
MARCHF7,MFAP4,-0.725407811
MARCHF7,OPTN,0.702503657
MARCHF7,PDE12,0.743488359
MARCHF7,PTPN22,0.723506156
MARCHF7,PYHIN1,0.706197581
MARCHF7,SETD1A,-0.733314571
MARCHF7,STOML2,0.713730162
MARCHF7,WFDC2,-0.725786414
MARCHF8,MPP1,0.828066377
MARCHF8,PGC,-0.709334118
MARCHF8,PLA2G2D,-0.743789118
MARCHF8,SIGLEC15,-0.725884228
MARCHF8,SLC4A1,0.789748879
MARCHF8,SNCA,0.700482548
MARCHF8,TRIM58,0.794944522
MARCO,MOG,0.851823509
MARCO,NOS2,0.793093322
MARCO,PBXIP1,-0.916738831
MARCO,PRELID1,0.739417762
MARCO,TNFAIP1,-0.790247773
MASP1,MEIS2,0.705216007
MASP1,MS4A1,0.717137729
MASP1,MS4A2,0.897358852
MASP1,MYO18A,0.744695981
MASP1,NONO,0.73509
MASP1,NTRK1,0.824694395
MASP1,PAWR,0.718110614
MASP1,PAX5,0.751811146
MASP1,PLA2G2F,0.893762392
MASP1,PRG4,0.781773935
MASP1,PRSS3,0.82098257
MASP1,PTGDR2,0.717159573
MASP1,PTK2B,0.723176542
MASP1,RAB3C,0.888617475
MASP1,RAET1G,0.747563744
MASP1,RARRES2,0.728169567
MASP1,REG1B,0.893762392
MASP1,SMAD5,0.70027742
MASP1,SMAD6,0.881852128
MASP1,TLR10,0.705915338
MASP1,TRAV27,0.712797817
MASP1,TRBV10-1,0.877811007
MASP1,TRBV5-3,0.84181879
MASP1,TREML2,0.840502566
MASP1,TRIM13,0.722579022
MASP1,TRIM15,0.929912354
MASP1,TRIM49D1,0.723692297
MASP1,TRIM51,0.957984922
MASP1,TRIM64C,0.893762392
MASP1,UNC13D,0.71741842
MASP1,USP17L2,0.893762392
MASP1,VPREB3,0.838760375
MASP2,MEIS1,0.725689923
MASP2,NOP53,0.715510788
MASP2,ORAI1,0.760378909
MASP2,PRKCZ,0.714746023
MASP2,PTGDR2,0.713137355
MASP2,RAB4A,0.723585145
MASP2,RASGRP1,0.719531129
MASP2,TCF3,0.721579349
MASP2,TRAV24,0.740022353
MASP2,TRBV4-2,0.784557195
MASP2,TRIM11,0.744091543
MASP2,TRIM49D1,0.7772894
MASP2,TRIM49D2,0.817538963
MASP2,XCL1,0.786546115
MATR3,MYC,-0.721934443
MATR3,NBN,0.802413258
MATR3,NFE2L2,0.784638769
MATR3,NFKBID,0.836836688
MATR3,NINJ1,0.726712613
MATR3,NOP53,-0.809943978
MATR3,NR4A3,0.772084528
MATR3,NRARP,0.729416392
MATR3,PDE4B,0.824899047
MATR3,PELI1,0.713356376
MATR3,PLK2,0.76496344
MATR3,PMAIP1,0.754366597
MATR3,PTGER4,0.848997737
MATR3,PTPRC,0.738856722
MATR3,PUM1,0.727462002
MATR3,PYCARD,-0.896963708
MATR3,RABGEF1,0.798012949
MATR3,RBCK1,-0.701563713
MATR3,RIPK2,0.773536243
MATR3,RPL30,-0.710364552
MATR3,RPL39,-0.826957385
MATR3,RPS17,-0.79047905
MATR3,RPS24,-0.756234566
MATR3,S100A8,-0.70900733
MATR3,S100A9,-0.728858982
MATR3,S1PR4,-0.75360039
MATR3,SAMSN1,0.794640537
MATR3,SEC14L1,0.820052471
MATR3,SELENOK,0.779126996
MATR3,SIAE,-0.782157817
MATR3,SNRK,0.784045209
MATR3,SPAG11B,-0.724284633
MATR3,SYNCRIP,0.84332041
MATR3,TBX21,-0.712552146
MATR3,TFRC,0.700285955
MATR3,TNFAIP3,0.738572237
MATR3,TNFRSF21,0.702375466
MATR3,TNFSF12,-0.797066195
MATR3,TP53,-0.74062793
MATR3,TRIM17,-0.709222293
MATR3,TRIM27,-0.728019836
MATR3,TRIM60,0.779144142
MATR3,TYROBP,-0.807655793
MATR3,VPS26B,-0.762439154
MATR3,WASF2,0.802377028
MATR3,YES1,0.768403254
MATR3,YTHDF3,0.769194235
MATR3,ZBTB1,0.778298489
MATR3,ZC3H12A,0.735731781
MAVS,MIXL1,0.78692318
MAVS,TRIML2,0.75806335
MBP,NOTCH4,-0.77849014
MBP,ORAI1,0.700135018
MBP,P4HTM,0.792372988
MBP,PLEKHA1,0.801099235
MBP,RAB4A,0.755469323
MBP,RAC1,0.82446006
MBP,RARA,0.747962596
MBP,RASAL3,0.870040488
MBP,SCAP,0.808406623
MBP,SIGLEC10,-0.738340204
MBP,SLC25A5,-0.701196803
MBP,SOS1,0.731441901
MBP,TAFAZZIN,0.887494467
MBP,TESPA1,0.720261989
MBP,TRBJ1-5,0.824743134
MBP,TRIM11,0.861248927
MBP,TRIM56,0.744778315
MBP,VPS26B,0.705739958
MBP,WNT10B,0.700426877
MBP,XBP1,0.773966463
MBP,XCL1,0.871383326
MBP,YY1,0.764168155
MBP,ZBTB24,0.702869275
MBP,ZYX,0.744788152
MCM3AP,MCOLN1,-0.738225494
MCM3AP,MS4A1,0.704294488
MCM3AP,MSN,-0.846826706
MCM3AP,NOP53,0.742886997
MCM3AP,PAK1,-0.743128088
MCM3AP,PDGFB,0.70864285
MCM3AP,PECAM1,-0.794170196
MCM3AP,POLL,0.800016488
MCM3AP,PPARGC1B,-0.710081836
MCM3AP,PSMA1,-0.748169856
MCM3AP,PTAFR,-0.719757085
MCM3AP,PURA,0.702989115
MCM3AP,RBCK1,0.86095533
MCM3AP,RPS17,0.704080659
MCM3AP,SIGLEC10,-0.852581162
MCM3AP,SKIL,-0.816481993
MCM3AP,SLC25A5,-0.877842346
MCM3AP,THOC5,0.785201894
MCM3AP,TIGIT,0.707516907
MCM3AP,TMBIM6,-0.719868413
MCM3AP,TNK2,0.797670244
MCM3AP,TSPO2,0.745680421
MCM3AP,UBE2N,-0.709903079
MCM3AP,UFD1,-0.709210836
MCM3AP,VSIR,-0.771567522
MCOLN1,MEOX1,-0.721015614
MCOLN1,METTL3,-0.73296858
MCOLN1,MIR27A,0.717025389
MCOLN1,MLLT3,0.727763109
MCOLN1,MSN,0.729019603
MCOLN1,MYC,-0.71133034
MCOLN1,NAIP,0.796613928
MCOLN1,NCR1,-0.789587657
MCOLN1,P2RX4,0.71723762
MCOLN1,PAK1,0.781302306
MCOLN1,PDCD2,-0.732469646
MCOLN1,PMAIP1,0.729932545
MCOLN1,PPIA,-0.743193477
MCOLN1,PSMB4,0.710330554
MCOLN1,PTAFR,0.852326537
MCOLN1,RAC2,-0.701496147
MCOLN1,RPL22,-0.755441222
MCOLN1,SELP,0.787437463
MCOLN1,SEMA4A,0.80141306
MCOLN1,SKAP2,0.795879503
MCOLN1,SLC25A5,0.707369534
MCOLN1,STAT3,0.810986347
MCOLN1,STK3,0.805859357
MCOLN1,TFRC,0.752070462
MCOLN1,THEMIS2,0.92904428
MCOLN1,THOC5,-0.702014279
MCOLN1,TMBIM6,0.801695915
MCOLN1,TNFSF14,-0.856719926
MCOLN1,TRAF3,0.720270735
MCOLN1,TRAV12-3,0.724464164
MCOLN1,TRBV7-6,0.743115123
MCOLN1,TREM1,0.752803257
MCOLN1,TRIM27,-0.707845122
MCOLN1,TRIM29,0.73224579
MCOLN1,TRIM35,-0.707079839
MCOLN1,USP15,0.780104746
MCOLN1,VAV2,-0.751056778
MCOLN1,VSIR,0.793259689
MCOLN1,VSTM1,0.702391942
MCOLN1,WDFY1,0.714915166
MCOLN1,XCL2,-0.723348617
MCOLN2,OAS1,0.714804332
MCOLN2,OAS2,0.752951651
MCOLN2,OAS3,0.703435539
MCOLN2,OASL,0.7407855
MCOLN2,STAT1,0.714155102
MCOLN2,TAP1,0.817513069
MCOLN2,TNFSF10,0.720713979
MCOLN2,TRBJ2-4,-0.702406051
MCU,PIBF1,-0.7119292
MCU,RAB10,0.701841761
MCU,TMEM131L,0.707368592
MCU,TRIM62,0.742540187
MDK,MELK,-0.736440739
MDK,METTL14,-0.747013871
MDK,RAB5B,-0.759999311
MDK,RNF168,-0.726819543
MDK,SNX4,-0.769593119
MDK,ULBP3,0.746745405
MDK,XIAP,0.721060963
MECOM,MYO1C,0.88692537
MECOM,PVR,-0.753440237
MECOM,RAB17,0.81332289
MECOM,SLC15A2,0.82712884
MECOM,TMEM106A,0.84371759
MECOM,TRBJ2-1,-0.713881906
MECOM,TRBJ2-5,0.73311474
MECOM,TRIM34,0.731286707
MECOM,VPREB1,0.715798882
MED1,MIR708,0.810752513
MED1,PLCG1,0.761116487
MED1,SLA,0.735003797
MED1,SOS1,0.779570693
MED1,TRBV7-1,0.810752513
MED1,TRDV2,0.796948871
MED1,TRIM23,0.737742718
MED1,TRIM25,0.747572596
MED1,TRIM35,0.732622432
MED1,TRIM4,0.716535289
MED1,TTBK1,0.786271177
MED1,WFDC11,0.7575274
MED1,ZDHHC5,0.704965916
MEF2C,MFAP5,0.739699359
MEF2C,NONO,0.727366547
MEF2C,PIK3R6,0.753241467
MEF2C,PRNP,0.704158584
MEF2C,PTPN11,0.76239
MEF2C,RAB27A,0.723835911
MEF2C,RB1,0.802587567
MEF2C,SENP7,0.729820937
MEF2C,TRBV11-1,-0.765118359
MEF2C,USP15,0.705866708
MEFV,NUDT21,-0.81615882
MEFV,OAS1,0.712184707
MEFV,PAG1,-0.712009442
MEFV,PHPT1,0.774925679
MEFV,PLEC,0.709024927
MEFV,S100A8,0.755509245
MEFV,TRAF2,0.709985911
MEFV,WNT4,-0.731404239
MEIS1,MIF,0.737684089
MEIS1,PODXL2,-0.719405475
MEIS1,RPS14,0.775324429
MEIS1,SFRP2,0.795601987
MEIS2,MSH3,0.722565366
MEIS2,OPRK1,0.731916261
MEIS2,PAWR,0.720205464
MEIS2,PAX5,0.725421039
MEIS2,PLA2G2F,0.778770042
MEIS2,RAB3C,0.765384329
MEIS2,REG1B,0.778770042
MEIS2,SMAD6,0.705647658
MEIS2,STX7,0.7081306
MEIS2,SWAP70,0.719121585
MEIS2,TMEM14C,0.779015626
MEIS2,TRAJ3,0.712167385
MEIS2,TRBV10-1,0.72867974
MEIS2,TRBV14,0.869875379
MEIS2,TRBV5-3,0.883753625
MEIS2,TRIM13,0.736063055
MEIS2,TRIM51,0.704331369
MEIS2,TRIM64C,0.778770042
MEIS2,USP17L2,0.778770042
MEIS2,VPREB3,0.714129235
MELK,MSH6,0.793806188
MELK,TASL,0.732707578
MELK,TRAV8-1,0.7683947
MELK,TRBV6-7,0.770169226
MELK,ZDHHC5,0.714825332
MEOX1,MYC,0.721863115
MEOX1,NAIP,-0.72385085
MEOX1,NFIL3,-0.756582693
MEOX1,NINJ1,-0.706780533
MEOX1,NR1H2,-0.762229614
MEOX1,ORAI1,0.740512368
MEOX1,OSM,-0.786583331
MEOX1,PDIA3,-0.795347667
MEOX1,PIM1,0.771742608
MEOX1,PLPP6,0.721057653
MEOX1,PMAIP1,-0.84289963
MEOX1,PPIA,0.753560065
MEOX1,PSMB4,-0.701779714
MEOX1,PTGDR2,0.797321158
MEOX1,RAC2,0.785598547
MEOX1,S1PR4,0.708616298
MEOX1,SBDS,-0.715378799
MEOX1,SELENOK,-0.709584759
MEOX1,SELENOS,-0.799427826
MEOX1,SEMA7A,0.736355445
MEOX1,SIRT1,-0.735422651
MEOX1,SKAP2,-0.796538381
MEOX1,SLAMF1,0.727244195
MEOX1,SOS1,0.713027166
MEOX1,ST6GAL1,0.750313376
MEOX1,STAT3,-0.724558519
MEOX1,STK3,-0.797393502
MEOX1,TFRC,-0.840704673
MEOX1,THEMIS2,-0.728423854
MEOX1,TNFSF14,0.79000491
MEOX1,TRAV8-3,0.729107221
MEOX1,TRBJ1-4,0.772876051
MEOX1,TREM1,-0.796065131
MEOX1,TRGV9,0.777821767
MEOX1,TRIM27,0.734666811
MEOX1,TRIM35,0.84180262
MEOX1,TRIM4,0.7496882
MEOX1,TUBB,0.780207652
MEOX1,ZBTB1,-0.731201678
MEOX1,ZNF16,0.720615459
MEOX1,ZSWIM9,0.792671802
MERTK,PSG6,0.718534026
MERTK,STAP1,-0.751035177
MERTK,UNG,-0.781289908
MERTK,VAMP3,0.706862161
METTL14,MMP14,0.868835261
METTL14,RNF185,0.715587444
METTL14,SERPINE1,-0.715351245
METTL14,SLC15A3,-0.787857465
METTL14,SLC26A6,0.70224769
METTL14,TRAV1-1,0.786586689
METTL14,TRBV6-7,0.755697316
METTL14,TRIM41,0.758271048
METTL14,TSPO2,-0.708593729
METTL14,TTLL1,0.710789612
METTL14,TXLNA,0.761469979
METTL3,MYC,0.793094087
METTL3,NLRP3,-0.795832721
METTL3,NOP53,0.727415082
METTL3,OPRM1,-0.734389738
METTL3,ORAI1,0.769688247
METTL3,PLEKHA1,0.736454213
METTL3,PMAIP1,-0.745986541
METTL3,POLR3B,0.757223447
METTL3,RASAL3,0.725480837
METTL3,RASGRP1,0.750295636
METTL3,RBM47,-0.897679105
METTL3,RIPK1,0.718309376
METTL3,RORC,0.708083511
METTL3,RPL39,0.700668725
METTL3,RPS17,0.710705048
METTL3,S1PR4,0.706550879
METTL3,SIGLEC10,-0.728824455
METTL3,SKAP2,-0.731181736
METTL3,SLC25A5,-0.715862398
METTL3,STAT3,-0.713000879
METTL3,STK3,-0.710131488
METTL3,TAFAZZIN,0.781160078
METTL3,TBC1D10C,0.738481664
METTL3,TCF7,0.846322482
METTL3,TGFBR2,0.781498837
METTL3,TNFSF14,0.908764345
METTL3,TRIM17,0.821818147
METTL3,TRIM27,0.819770087
METTL3,XBP1,0.784117755
METTL3,XCL1,0.861865891
METTL3,XCL2,0.727603346
METTL3,YY1,0.752373944
METTL3,ZBTB7A,0.72528255
MFAP4,MIR142,0.90567887
MFAP4,MIR223,0.880027906
MFAP4,MRGPRX2,0.84503
MFAP4,MSH2,-0.731407855
MFAP4,NCK1,-0.749661791
MFAP4,NFAM1,0.71263071
MFAP4,NFKB2,0.831084507
MFAP4,NLRP2B,0.90567887
MFAP4,OLR1,0.733730488
MFAP4,PDE4D,0.719472285
MFAP4,PLA2G7,0.720717215
MFAP4,PRR7,0.705732777
MFAP4,PTPN22,-0.720334544
MFAP4,RIOK3,0.71678147
MFAP4,SETD1A,0.749341843
MFAP4,SH2D1A,-0.727400997
MFAP4,SHLD1,-0.745777802
MFAP4,SKAP1,-0.70188364
MFAP4,SLC7A5,0.82687155
MFAP4,SRP54,-0.725440381
MFAP4,STXBP3,-0.730760578
MFAP4,TMEM190,0.90567887
MFAP4,TNFSF9,0.905104779
MFAP4,TREM2,0.89261492
MFAP4,TUBB4B,0.858778085
MFAP4,WFDC10B,0.90567887
MFAP4,WFDC2,0.861805185
MFAP5,NFE2L2,0.710469298
MFAP5,NLRP6,0.711217863
MFAP5,PCK1,0.829158925
MFAP5,PHB2,-0.784084577
MFAP5,PLK2,0.731780028
MFAP5,PRKCE,0.807439308
MFAP5,PXDN,0.739412982
MFAP5,PYDC1,0.766172476
MFAP5,RAB35,-0.789783319
MFAP5,RB1,0.832672134
MFAP5,RUBCN,0.723926233
MFAP5,SH2B2,0.802980124
MFAP5,ST3GAL1,0.812807721
MFAP5,TEK,0.766889784
MFAP5,TMEM131L,0.868119222
MFAP5,TRAV30,0.731173646
