from,to,strength,direction
TBC1D10C,CD180,0.742857143,0.928888889
TBC1D10C,LYL1,0.971428571,0.677777778
TBC1D10C,TRBC2,0.933333333,0.722222222
AGER,THBS1,0.971428571,0.866666667
AIF1,FCGR2B,0.971428571,0.961111111
ATM,SLC11A1,0.819047619,0.53968254
ATM,PJA2,0.99047619,0.728571429
AZU1,HAVCR2,0.885714286,0.736507937
C1QA,ITGB2,0.8,0.862380952
C5AR1,SLC11A1,1,0.80952381
C5AR1,CD93,0.961904762,0.515396825
CD74,CX3CR1,0.895238095,0.697460317
FCGR2B,TREM2,0.704761905,0.92
IFNG,C5AR1,0.761904762,0.52968254
IFNG,CX3CR1,0.847619048,0.577142857
IFNG,VSIG4,0.99047619,0.684126984
IFNG,STAP1,0.723809524,0.556031746
IL10,ITGAM,0.914285714,0.620952381
JAK2,TLR4,0.780952381,0.750793651
PLCG2,STAP1,1,0.766666667
PTPRC,AIF1,0.771428571,0.512222222
PTPRC,PLCG2,1,0.752380952
PTPRC,SLC11A1,0.895238095,0.657777778
CCL3,VSIG4,0.704761905,0.825396825
SLC11A1,TYROBP,0.961904762,0.853968254
TLR4,VSIG4,0.942857143,0.634285714
TYROBP,C1QA,0.885714286,0.576507937
CD84,ITGB2,0.79047619,0.88047619
CD84,STAP1,0.952380952,0.646190476
PJA2,C1QA,0.857142857,0.513492063
PJA2,SLC11A1,0.714285714,0.6
VSIG4,C5AR1,0.79047619,0.517777778
CD93,AGER,1,0.70952381
CD93,CD74,0.847619048,0.770793651
CD93,IFNG,0.761904762,0.614920635
CD93,THBS1,1,0.938095238
CD93,TYROBP,0.838095238,0.719047619
STAP1,CD74,0.828571429,0.817777778
STAP1,IL10,0.714285714,0.571111111
STAP1,PJA2,0.847619048,0.501269841
STAP1,VSIG4,0.914285714,0.70031746
TREM2,ITGB2,0.961904762,0.586666667
HAVCR2,ATM,0.733333333,0.644761905
HAVCR2,C1QA,0.876190476,0.941269841
HAVCR2,IFNG,0.771428571,0.848095238
HAVCR2,CCL3,0.704761905,0.958571429
ADAM10,LILRB4,0.742857143,0.555
AZU1,CD33,1,0.519047619
AZU1,LILRB4,0.895238095,0.605873016
CD33,LILRB4,1,0.542857143
CAMP,TYROBP,0.961904762,0.644761905
FCER1G,CCL5,1,0.857142857
ITGAM,CCL5,0.980952381,0.658730159
PTAFR,CXCR2,0.828571429,0.647619048
PTAFR,CCL5,0.914285714,0.60015873
CCL5,CD300A,0.942857143,0.52984127
CCL5,PREX1,1,0.714285714
SPI1,PREX1,0.961904762,0.977777778
TYROBP,PREX1,0.914285714,0.619047619
CD300A,TYROBP,0.8,0.622222222
CD300A,PREX1,0.704761905,0.814444444
KMT2E,TYROBP,1,0.952380952
KMT2E,PREX1,0.933333333,0.938095238
NKG7,SH2D1A,0.876190476,0.634126984
NKG7,SLAMF6,0.752380952,0.504761905
CD226,PTPN6,0.704761905,0.832698413
SLAMF6,CLEC12B,0.733333333,0.86
GPR18,NCKAP1L,1,0.5
GPR18,PTPRC,1,0.5
NCKAP1L,GPR18,1,0.5
HLA-A,TAP1,1,0.5
TAP1,FCER1G,0.99047619,0.504761905
IRF4,SPI1,0.99047619,0.50952381
SPI1,BATF2,1,0.514285714
DCSTAMP,SPI1,1,0.5
BATF2,DCSTAMP,0.923809524,0.501587302
NCKAP1L,CORO1A,1,0.5
JAK3,RPS6,1,0.59047619
CORO1A,P2RX7,0.847619048,0.628650794
SIT1,RPS6,0.838095238,0.642380952
SIT1,CORO1A,1,0.538095238
FGB,FGA,1,0.5
RHEX,TAL1,0.80952381,0.606507937
BLK,PTAFR,0.742857143,0.604444444
BLK,PTGDR,0.952380952,0.941269841
BLK,RAC2,0.723809524,0.543333333
BLK,CCL3,0.771428571,0.55968254
BTK,CCR2,0.828571429,1
FCGR2B,PRAM1,0.838095238,0.748253968
FGR,BLK,0.752380952,0.674444444
NCKAP1L,GATA1,0.752380952,0.679365079
NCKAP1L,PTAFR,0.819047619,0.769206349
ITGAM,FOXF1,0.714285714,0.91
ITGB2,FOXF1,0.704761905,0.856666667
KLRC2,NKG7,0.99047619,0.826984127
NKG7,BLK,0.723809524,0.624444444
NKG7,NCKAP1L,0.904761905,0.593333333
NKG7,HLA-F,0.914285714,0.864444444
NKG7,ITGAM,0.933333333,0.680952381
NKG7,PTGDR,0.99047619,0.914285714
NKG7,RAC2,0.733333333,0.567936508
PDPK1,NKG7,1,0.542857143
PIK3CD,CORO1A,1,0.519047619
RAC2,CD84,0.714285714,0.657142857
SPI1,BLK,0.876190476,0.766984127
SPI1,CD84,0.866666667,0.924761905
NR4A3,FOXF1,0.771428571,0.791746032
CD84,PRAM1,0.885714286,0.709047619
CORO1A,BLK,1,0.785714286
CORO1A,FGR,0.914285714,0.53015873
CORO1A,ITGAM,0.752380952,0.678730159
CORO1A,CCR2,0.847619048,0.81031746
CD300A,CCL3,0.857142857,0.761269841
BLK,LAT,0.8,0.507936508
FOXF1,NR4A3,0.79047619,0.56515873
RAC2,FOXF1,0.704761905,0.581587302
RAC2,PDPK1,0.733333333,0.582222222
CEBPG,TRIM58,0.923809524,0.5
TRIM58,CEBPG,0.923809524,0.5
HLA-DRA,SPN,0.714285714,0.758888889
JAK3,FUT7,0.904761905,0.506349206
PTGER4,FUT7,0.714285714,0.566666667
SASH3,RUNX3,0.733333333,1
ZFPM1,NCKAP1L,0.80952381,0.967222222
CD3D,DOCK2,0.771428571,0.694920635
CD3D,MTOR,0.885714286,0.563968254
CD3D,SLAMF6,0.895238095,0.766666667
CD3E,THEMIS,0.723809524,0.859603175
CD3G,THEMIS,1,0.685714286
CD74,ZAP70,0.714285714,0.719206349
DOCK2,IL12RB1,0.942857143,0.893015873
DOCK2,SPN,1,0.952380952
DOCK2,THEMIS,0.99047619,0.542063492
MTOR,CD74,0.771428571,0.846904762
IRF4,LY9,0.952380952,0.536507937
IRF4,ZAP70,0.961904762,0.534920635
LY9,IL12RB1,0.828571429,0.86984127
SPN,CD74,0.971428571,0.866666667
SPN,ZAP70,0.780952381,0.857460317
ZAP70,IL12RB1,1,0.747619048
FOXP3,DOCK2,0.771428571,0.594285714
FOXP3,SLAMF6,0.780952381,0.502698413
NCKAP1L,RUNX3,1,0.504761905
NCKAP1L,EOMES,0.714285714,0.673333333
NCKAP1L,LILRB4,1,0.661904762
EOMES,IRF1,0.961904762,0.644444444
LILRB4,IRF1,1,0.761904762
HLA-DRA,IL12RB1,1,0.547619048
CCR7,ZAP70,0.885714286,0.603333333
DOCK2,CD3E,0.761904762,0.783174603
DOCK2,ZAP70,0.780952381,0.905952381
PTPRC,ZAP70,0.742857143,0.817936508
CD3D,THEMIS,0.761904762,0.895714286
CD3E,CD74,0.79047619,0.629206349
CD4,CD28,0.876190476,0.99047619
CD4,CD74,1,0.947619048
CD4,DOCK2,1,0.947619048
CD4,PTPRC,0.8,0.961587302
CD4,FOXP3,0.895238095,0.791269841
CD4,THEMIS,0.752380952,0.711904762
CD74,SPN,0.942857143,0.912698413
CD74,SLAMF6,0.876190476,0.761904762
MTOR,CD3D,0.819047619,0.646190476
MTOR,DOCK2,0.876190476,0.833650794
LY9,CCR7,0.980952381,0.633333333
ZAP70,IRF4,0.885714286,0.577619048
CD3E,CD3D,1,0.542857143
CD3E,PTPRC,0.742857143,0.576984127
CD74,DOCK2,0.99047619,0.603174603
ZAP70,DOCK2,0.961904762,0.520634921
JAK3,CCL19,1,0.561904762
SPN,CCL19,1,0.785714286
IL27,JAK3,1,0.785714286
IL27,CCL19,0.723809524,0.813888889
IL27,RIPK2,0.99047619,0.746031746
NLRP3,CD86,1,0.5
CD28,CR1,0.99047619,0.504761905
CD28,CTLA4,0.876190476,0.722222222
CD28,KAT2A,0.8,0.690793651
CD28,HLA-DRA,0.733333333,0.764126984
CD28,BTN2A2,0.780952381,0.920952381
CD28,PLA2G2D,0.876190476,0.761904762
CR1,HLA-DRA,0.838095238,0.759365079
CR1,LILRB2,1,0.638095238
CR1,LILRB4,0.771428571,0.701904762
CR1,PLA2G2D,0.876190476,0.785079365
FANCA,BTN2A2,0.933333333,0.826984127
FANCD2,HLA-DRB1,0.714285714,0.698253968
FANCD2,PSG9,0.79047619,0.659206349
FUT7,HLA-DRA,0.704761905,0.817777778
KAT2A,BTN2A2,1,0.785714286
HLA-DRA,FANCA,0.819047619,0.559761905
HLA-DRB1,BTN2A2,0.733333333,0.601349206
IFNG,CTLA4,0.99047619,0.76984127
IFNG,PLA2G2D,0.885714286,0.752380952
LILRB2,IRF1,0.847619048,0.767460317
LILRB2,PLA2G2D,0.714285714,0.948333333
LILRB4,IFNG,0.771428571,0.701666667
FOXP3,FUT7,1,0.742857143
FOXP3,IRF1,0.733333333,0.727142857
ADAR,POLR3C,1,0.885714286
AP1G1,RPS19,0.885714286,0.535714286
AP1G1,PJA2,0.923809524,0.625396825
AP1G1,RNF166,0.895238095,0.564761905
AIF1,RNASE2,0.714285714,0.973809524
AIF1,RNASE6,0.771428571,0.988888889
AIF1,CLEC10A,0.847619048,0.861587302
FASLG,NLRP3,0.904761905,0.696507937
TRIM23,MAP3K7,0.828571429,0.504920635
TRIM23,PJA2,1,0.976190476
TRIM23,IFIT5,0.933333333,0.958730159
BLK,BTK,0.780952381,0.654920635
BLK,LY9,0.952380952,0.628571429
BLK,PLCG2,0.780952381,0.962698413
BLK,CCL19,0.847619048,0.657301587
BTK,MFAP4,0.742857143,0.666507937
BTK,LY86,0.771428571,0.634920635
BTK,NLRC4,0.79047619,0.581904762
BTK,TNFAIP8L2,0.8,0.50015873
SERPING1,SIRPA,0.961904762,0.557142857
C1QB,ITGAM,0.847619048,0.654920635
C1QB,TLR7,0.733333333,0.691428571
C1QC,CD14,0.819047619,0.552380952
C1QC,CSF1R,0.819047619,0.65015873
C6,CCL14,0.847619048,0.530952381
C6,SAMHD1,0.961904762,0.879365079
C6,BPIFB1,1,0.761904762
C6,RNASE8,0.742857143,0.739365079
CAMP,IL36B,0.761904762,0.833809524
CD6,IL12RB1,0.857142857,0.734603175
CD6,SLC15A3,1,0.80952381
CD14,CSF1R,0.8,0.650793651
CD14,FCGR2B,0.971428571,0.811111111
CD14,RNASE2,0.847619048,0.72984127
CD14,VSIG4,0.942857143,0.823492063
CD14,CD209,0.980952381,0.634285714
CD74,YTHDF2,0.752380952,0.688095238
CD74,APOBEC3G,0.723809524,0.759365079
CEBPG,LSM14A,1,0.971428571
CHGA,COLEC10,0.847619048,0.543968254
CHUK,CD74,0.923809524,0.877777778
CHUK,CRK,0.914285714,0.837460317
CHUK,DDX21,1,0.780952381
CHUK,POLR3A,0.904761905,0.946031746
CHUK,DTX3L,0.79047619,0.897142857
CREBBP,ADAR,0.866666667,0.756666667
CREBBP,GFER,1,0.504761905
CREBBP,CIITA,0.838095238,0.630793651
CREBBP,DTX3L,0.79047619,0.648571429
CRK,POLR3C,0.771428571,0.696666667
CSF1R,TLR7,0.733333333,0.632380952
CSF1R,SIGLEC10,0.895238095,0.535555556
CX3CR1,KLRG1,0.742857143,0.83984127
CX3CR1,PLD4,1,1
CYBB,CSF1R,0.904761905,0.803492063
CYBB,ITGAM,0.980952381,0.971428571
CYBB,MNDA,0.961904762,0.728571429
CYBB,TYROBP,0.933333333,0.825396825
CYBB,CD84,0.961904762,0.980952381
CYBB,LILRB1,0.771428571,0.712936508
CYBB,VSIG4,0.885714286,0.937460317
CYBB,SAMHD1,0.742857143,0.99047619
CYBB,TLR7,0.704761905,1
CYBB,TLR8,1,1
CYBB,SLAMF8,0.895238095,0.712063492
CYBB,CLEC6A,0.733333333,0.828095238
CYBB,SIRPA,0.923809524,0.968253968
DAPK3,GFER,0.819047619,0.914285714
DAPK3,ISG15,0.952380952,0.719365079
DHX9,ADAR,0.952380952,0.950793651
DHX9,PRKDC,1,0.695238095
DHX9,SFPQ,0.857142857,0.850793651
DHX9,DHX58,0.733333333,0.975555556
DRD2,SFPQ,0.714285714,0.815555556
EP300,DHX9,0.866666667,0.527301587
EP300,GFER,0.847619048,0.673492063
EP300,HMGB2,0.8,0.713650794
EP300,RPL39,0.866666667,0.60047619
EP300,ANKRD17,0.8,0.822698413
EP300,IGHV5-51,0.761904762,0.912380952
EP300,HERC5,0.714285714,0.887619048
EP300,RNF185,1,0.895238095
FCER1G,TLR7,0.79047619,0.873968254
FCGR1A,CD14,0.923809524,0.572698413
FCGR1A,FPR2,0.714285714,0.652222222
FCGR1A,CLEC10A,0.714285714,0.65
FCGR3A,TNFAIP8L2,0.885714286,0.52952381
FGR,CSF1R,0.80952381,0.680634921
FGR,FCN3,0.952380952,0.834920635
FGR,MARCO,0.752380952,0.764444444
FGR,CLEC5A,0.723809524,0.742222222
FGR,SLC15A3,0.8,0.962222222
FGR,NLRC4,0.742857143,0.708888889
FGR,TREML1,0.904761905,0.922539683
FGR,NCF1,0.961904762,0.74952381
FPR2,S100A12,0.714285714,0.715873016
FPR2,NLRP3,1,0.695238095
IFI6,IFI27,0.942857143,0.843809524
IFI6,OAS2,0.80952381,0.599047619
IFI6,ISG15,0.961904762,0.823809524
IFI6,YTHDF2,0.752380952,0.579206349
GATA3,TRIML2,0.8,0.771111111
GBP1,CXCL10,1,0.99047619
GBP1,SAMHD1,0.828571429,0.718730159
GBP2,HLA-B,0.761904762,0.588730159
GPER1,TRIL,0.780952381,0.876666667
GZMB,XCL2,0.733333333,0.57031746
GZMB,LILRA4,0.819047619,0.534920635
HLA-DPA1,HLA-B,0.80952381,0.887142857
HMGB2,OAS1,0.857142857,0.821587302
IRF8,LILRA4,0.980952381,0.90952381
IRF8,MPEG1,0.838095238,0.579047619
IFI35,APOBEC3G,0.876190476,0.917142857
IFIT2,IFIT1,0.771428571,0.932698413
IFIT2,IFIT3,0.99047619,1
IFIT2,OASL,0.742857143,1
IFIT2,HERC5,0.733333333,0.955555556
IFIT2,TLR7,0.79047619,0.60952381
IFIT2,RSAD2,0.933333333,0.915873016
IFIT1,IFI6,0.895238095,0.706666667
IFIT1,IFIT5,0.980952381,0.804761905
IFIT3,GBP1,0.79047619,0.537460317
IFIT3,IFIT1,0.952380952,0.663492063
IFIT3,OAS2,0.742857143,0.857619048
IFIT3,IFIT5,0.847619048,0.954920635
IFIT3,DDX60,0.847619048,0.905396825
IFIT3,RSAD2,0.8,0.671269841
IFNG,GZMB,0.971428571,0.531746032
IFNG,CCL4,0.895238095,0.596507937
IGHA1,LY9,0.704761905,0.658888889
JCHAIN,SH2D1A,0.733333333,0.576666667
JCHAIN,PIK3CG,0.714285714,0.846507937
JCHAIN,SLAMF1,0.780952381,0.772222222
JCHAIN,XCL2,0.761904762,0.810952381
JCHAIN,SLAMF7,0.838095238,0.957142857
IGKC,CD180,0.733333333,0.949206349
IGLC2,XCL2,0.704761905,0.572222222
CXCL10,GBP2,0.99047619,0.546031746
IRF1,SLC15A3,0.704761905,0.618571429
ITGAM,NAIP,0.761904762,0.592380952
ITGAM,CCL23,0.752380952,0.636349206
ITGAM,FCN3,0.923809524,0.724126984
ITGAM,CLEC5A,1,0.952380952
JAK3,MX2,0.704761905,0.585238095
KLRC2,KLRG1,0.733333333,0.932698413
KLRD1,SLA,0.733333333,0.805396825
KLRD1,CRTAM,0.866666667,0.694603175
KLRD1,GBP4,0.819047619,0.552857143
LCK,SLA,0.771428571,0.556825397
LCK,OASL,0.771428571,0.826507937
LCK,TREM2,0.771428571,0.537619048
SH2D1A,IRF8,0.742857143,0.745079365
SH2D1A,KLRG1,1,1
SH2D1A,CLEC10A,0.838095238,0.754920635
SH2D1A,PYHIN1,1,0.723809524
CIITA,HLA-DPA1,0.79047619,0.833968254
MNDA,AIF1,0.857142857,0.585079365
MNDA,BTK,0.933333333,0.706031746
MNDA,CD14,0.742857143,0.760793651
MNDA,CX3CR1,0.761904762,0.751746032
MNDA,HCK,0.80952381,0.957142857
MNDA,MRC1,0.866666667,0.85047619
MNDA,NAIP,0.914285714,0.755555556
MNDA,NCF2,0.771428571,0.911111111
MNDA,RNASE2,0.742857143,0.871428571
MNDA,CLEC4A,0.819047619,0.739206349
MNDA,SLC15A3,0.876190476,0.862222222
MNDA,TREM2,0.8,0.934444444
MNDA,PLD4,0.714285714,0.736031746
MRC1,ITGAM,1,0.561904762
MRC1,CD209,0.961904762,0.617460317
MRC1,TLR8,0.79047619,0.531111111
MRC1,NLRC4,0.99047619,0.874603175
MRC1,TREML1,0.752380952,0.789206349
MRC1,NCF1,0.952380952,0.694603175
MX1,IFI6,0.761904762,0.597301587
MX1,MX2,1,1
MX1,HERC5,0.971428571,0.815873016
MX2,CR1,0.714285714,0.535873016
NFE2L2,CLDN1,0.923809524,0.721587302
NKG7,FASLG,0.714285714,0.706507937
NKG7,CCL4,0.885714286,0.952380952
NKG7,XCL2,0.961904762,0.961904762
OAS2,MX1,0.980952381,0.577777778
OAS2,OASL,1,0.895238095
PAK2,CLDN1,0.885714286,0.676825397
PAK2,DTX3L,0.895238095,0.654603175
PAK2,DHX36,1,0.980952381
PI3,S100A8,0.704761905,0.75952381
PI3,S100A12,0.742857143,0.713492063
PI3,CLDN1,0.79047619,0.806666667
PIK3CG,CSF1R,0.895238095,0.51984127
PIK3CG,TRGV3,0.885714286,0.758730159
PRKDC,CX3CR1,0.704761905,0.564920635
PRKDC,SKP2,0.980952381,0.971428571
PRKDC,SYNCRIP,0.79047619,0.570793651
PRKDC,CACTIN,0.742857143,0.752222222
PTPN11,HMGB2,0.714285714,0.851111111
PTPN11,OAS2,0.752380952,0.786507937
PTPN11,PAK2,0.80952381,0.515555556
PTPN11,SKP2,0.780952381,0.811111111
PTPN11,ANKRD17,0.733333333,0.645714286
PTPN11,IGHV3-23,0.723809524,0.726984127
PTX3,PIK3CD,0.771428571,0.767619048
PTX3,LILRB1,0.714285714,0.594444444
PTX3,NLRP3,0.8,0.862539683
PTX3,IRGM,0.723809524,0.888253968
NECTIN2,RPL39,0.780952381,0.634126984
NECTIN2,KLRG1,0.742857143,0.740952381
NECTIN2,RPL13A,0.742857143,0.826984127
NECTIN2,LSM14A,0.761904762,0.508730159
RNASE2,CLEC12B,0.838095238,0.778730159
RNASE6,TLR4,0.742857143,0.692222222
RPL39,XCL2,0.714285714,0.727777778
RPS19,RPL13A,1,0.995238095
RPS19,LSM14A,0.723809524,0.684285714
S100A12,S100A9,0.857142857,0.616507937
CCL4,CCL3,1,0.961904762
CCL4,NLRP3,0.99047619,0.577777778
CCL14,KLRG1,0.8,0.891587302
CCL23,CLEC4C,0.723809524,0.697301587
SFPQ,POLR3A,0.828571429,0.666349206
SFPQ,YTHDF2,1,0.704761905
SLA,CCL3,0.828571429,0.808571429
SLA,NLRP3,0.980952381,0.649206349
SLAMF1,CD180,0.942857143,0.7
SLAMF1,KLRK1,0.742857143,0.666666667
SLC11A1,CLEC5A,0.914285714,0.674920635
SPI1,MNDA,0.733333333,0.514761905
SPI1,WAS,1,0.571428571
SPI1,MARCO,0.866666667,0.713333333
SPI1,SLC15A3,0.99047619,0.980952381
SRPK2,HMGB2,0.942857143,0.622539683
XCL2,TRDC,0.714285714,0.726666667
MAP3K7,OAS1,0.704761905,0.897777778
MAP3K7,SYNCRIP,1,0.976190476
TDGF1,IFITM1,0.723809524,0.878253968
TYK2,HLA-E,0.704761905,0.844920635
TYK2,MATR3,0.80952381,0.606666667
TYK2,DHX58,0.914285714,0.968253968
TYROBP,CSF1R,0.838095238,0.520952381
TYROBP,LY86,0.933333333,0.99047619
WAS,CSF1R,0.761904762,0.773174603
WAS,RNASE2,0.761904762,0.679206349
WAS,SLA,0.742857143,0.92
WAS,PLD4,0.714285714,0.876507937
YES1,USP14,1,1
ZAP70,FCER1G,0.866666667,0.57
ZAP70,PSTPIP1,1,0.885714286
ZAP70,CORO1A,0.838095238,0.833015873
ZAP70,NLRC5,0.771428571,0.95
ZAP70,RNF166,1,1
H2BC7,IRGM,0.723809524,0.961111111
H2BC4,MAP3K7,0.923809524,0.831111111
H2BC21,ADAR,0.752380952,0.753174603
H2BC21,GFER,0.733333333,0.723333333
MARCO,FCGR3A,0.866666667,0.610793651
MARCO,NCF2,0.780952381,0.815873016
MARCO,RNASE2,0.895238095,0.605714286
MARCO,RNASE6,0.771428571,0.845396825
MARCO,SLC11A1,0.895238095,0.720634921
MARCO,VSIG4,0.761904762,0.811428571
MARCO,CD209,0.714285714,0.647777778
MARCO,TREM2,0.80952381,0.846031746
MARCO,SIGLEC10,0.761904762,0.812698413
MARCO,PLD4,0.971428571,0.701587302
RIPK2,ARID5A,0.923809524,0.645714286
CD84,TLR7,0.828571429,0.917460317
CD84,CLEC6A,0.819047619,0.573015873
CD84,MPEG1,0.971428571,0.931746032
PSTPIP1,C1QB,0.942857143,0.547619048
PSTPIP1,ITGAM,0.771428571,0.646507937
PSTPIP1,WAS,0.847619048,0.736031746
DDX21,PAK2,0.923809524,0.613650794
DDX21,PRKDC,0.771428571,0.634126984
DDX21,PTPN11,0.914285714,0.676825397
DDX21,POLR3A,1,0.966666667
DDX21,PDE12,0.895238095,0.654603175
LY86,VSIG4,0.733333333,0.57984127
MATR3,ANKHD1,1,0.99047619
TRIL,TUBB,0.742857143,0.685238095
PJA2,A2M,0.723809524,0.575555556
TRIM10,TRIM15,1,0.966666667
SYNCRIP,SFPQ,0.857142857,0.743174603
COLEC10,FGB,0.742857143,0.744444444
POLR3C,SRPK2,0.895238095,0.575079365
LILRB1,CD14,0.733333333,0.513333333
POLR3A,TRIM15,0.704761905,0.625873016
CORO1A,CARD8,0.866666667,0.583968254
CORO1A,PLD4,0.819047619,0.79968254
CARD8,MATR3,0.714285714,0.867619048
CARD8,ANKHD1,0.771428571,0.58952381
RPL13A,RPL39,1,0.980952381
RPL13A,XCL2,0.79047619,0.806984127
LILRA4,PLD4,0.923809524,0.588253968
LILRA4,CLEC4C,1,1
CLEC5A,CD14,0.885714286,0.577460317
CLEC5A,CR1,0.866666667,0.562222222
CLEC5A,CSF1R,0.961904762,0.575555556
CLEC5A,SIGLEC10,0.80952381,0.633650794
TRIM58,TRIM49,0.819047619,0.617301587
SIN3A,AP1G1,0.704761905,0.977777778
SIN3A,ANKRD17,1,0.885714286
ANKRD17,AP1G1,0.771428571,0.731428571
APPL1,TRIM23,0.780952381,0.59984127
APPL1,SYNCRIP,0.752380952,0.546349206
APPL1,SETD2,1,0.980952381
APPL1,PDE12,1,1
CLEC4E,FPR2,0.723809524,0.825396825
CLEC4E,CLEC6A,0.980952381,0.595238095
CLEC4E,NCF1,0.771428571,0.507777778
IL36RN,SLAMF7,0.8,0.906666667
IGHV5-51,SLAMF6,0.857142857,0.697460317
IGHV3-30,IGHV2-5,0.733333333,0.892698413
IGHV1-18,SKP2,0.714285714,0.534761905
TRDV1,GZMB,0.723809524,0.539206349
TRBC2,NKG7,0.819047619,0.595873016
TRBC2,PSTPIP1,0.914285714,0.562222222
TRBC1,CD6,0.847619048,0.746666667
TRBC1,CCL19,0.952380952,0.846031746
TRBC1,TNFAIP8L2,0.752380952,0.634126984
SETD2,EP300,1,0.819047619
SETD2,SIN3A,0.933333333,0.852063492
SETD2,OTUD4,0.933333333,0.901587302
CD209,CD226,0.723809524,0.595396825
CLEC4A,SH2D1A,0.8,0.519047619
CLEC4A,CCL3,0.904761905,0.816825397
CLEC4A,TRGV9,0.704761905,0.887777778
CLEC4A,VSIG4,0.828571429,0.827460317
TLR7,CX3CR1,0.980952381,0.525396825
TLR7,FCGR3A,0.752380952,0.513333333
TLR7,CD180,0.723809524,0.708095238
TLR7,CD209,0.866666667,0.562857143
SLC15A3,SIRPA,0.828571429,0.757142857
TLR8,CD180,0.866666667,0.71015873
TLR8,NCF1,0.866666667,0.671746032
TREM2,LY86,0.714285714,0.527619048
OTUD4,PIK3CD,0.771428571,0.833809524
OTUD4,PTX3,0.828571429,0.504126984
ANKHD1,SFPQ,0.723809524,0.685396825
ANKHD1,TUBB,0.742857143,0.604603175
TRIM39,C4A,0.885714286,0.804761905
TRIM39,HLA-A,0.79047619,0.921587302
TRIM39,HLA-E,0.771428571,0.842698413
TRIM39,SETD2,1,0.8
TRIM39,PARP14,0.752380952,0.934444444
TRIM39,DHX58,0.828571429,0.934920635
TRIM39,TUBB,1,0.628571429
SLAMF8,RNASE2,0.8,0.693650794
SLAMF8,SLC11A1,0.714285714,0.728253968
SLAMF8,MARCO,0.79047619,0.612063492
SLAMF8,CD84,0.923809524,0.641269841
SLAMF8,LILRB1,0.80952381,0.591904762
SLAMF8,SIGLEC10,0.704761905,0.952698413
SLAMF8,CLEC6A,0.80952381,0.686190476
SLAMF8,GBP5,0.847619048,0.593650794
SLAMF8,TREML1,0.847619048,0.812063492
TRIM49,HCK,0.714285714,0.673333333
TRIM49,TRIM49C,0.99047619,0.779365079
NLRC4,CCL23,0.933333333,0.96031746
NLRC4,SLA,0.723809524,0.824444444
NLRC4,MARCO,0.828571429,0.738095238
NLRC4,SAMHD1,0.771428571,0.83
CACTIN,AP1G1,0.771428571,0.528412698
CACTIN,DAPK3,1,0.5
CACTIN,TYK2,1,0.504761905
TNFAIP8L2,TYROBP,0.961904762,0.628888889
PARP9,DTX3L,1,1
NLRC5,HLA-F,0.961904762,0.623809524
HAVCR2,RNASE6,0.980952381,0.63015873
HAVCR2,SLA,0.780952381,0.755555556
HAVCR2,CLEC12B,0.733333333,0.868730159
HAVCR2,NCF1,0.857142857,0.604761905
TRIM15,C8G,0.733333333,0.711111111
RNF185,APOBEC3G,0.885714286,0.945396825
RSAD2,MX1,0.885714286,0.628571429
RSAD2,OAS2,0.847619048,0.62031746
RSAD2,IFIH1,0.876190476,0.917460317
BPIFB1,DEFB124,0.847619048,0.807619048
NLRP3,CCL3,0.752380952,0.645238095
SLAMF6,LCK,0.761904762,0.785555556
SLAMF6,SLA,1,0.80952381
SLAMF6,SLAMF1,0.704761905,0.537619048
SLAMF6,WAS,0.704761905,0.62015873
SLAMF6,CD84,0.742857143,0.749365079
GBP4,NCR1,0.895238095,0.712380952
GBP5,GZMB,0.742857143,0.500634921
GBP5,IL27,0.857142857,0.943174603
RNF166,TYK2,0.866666667,0.783809524
RNF166,CLEC12B,0.895238095,0.711269841
PLD4,CCL3,0.780952381,0.623174603
RNASE8,DEFB124,0.761904762,0.730793651
TRIM43,TRIM43B,0.99047619,0.696825397
SIRPA,NCF2,0.771428571,0.678095238
PYHIN1,TRGV2,0.828571429,0.89984127
PYHIN1,CD84,0.80952381,0.640952381
PYHIN1,IL21,0.780952381,0.914285714
PYHIN1,SLAMF6,0.942857143,0.839047619
DTX3L,PARP14,1,0.99047619
DHX36,PRKDC,0.780952381,0.69984127
DHX36,SKP2,0.723809524,0.810952381
DHX36,PARP9,0.733333333,0.877142857
DHX36,DTX3L,0.752380952,0.631428571
NLRC3,FASLG,0.761904762,0.70984127
NLRC3,BLK,0.723809524,0.687777778
NLRC3,CD6,0.847619048,0.621904762
NLRC3,CIITA,0.971428571,0.980952381
NLRC3,PIK3CD,0.895238095,1
NLRC3,SLAMF1,0.952380952,0.822222222
NLRC3,CD226,0.733333333,0.74
NLRC3,CARD8,0.723809524,1
NLRC3,PYHIN1,0.914285714,0.628730159
PDE12,CRK,0.923809524,0.813015873
PDE12,YTHDF2,0.819047619,0.826349206
TUBB,HMGB2,0.876190476,0.57968254
TUBB,SFPQ,0.79047619,0.685714286
TUBB,YTHDF2,0.714285714,0.682539683
TUBB,DHX58,0.904761905,0.898412698
TUBB,H2BC12,0.80952381,0.825396825
TUBB,RNF185,0.761904762,0.508095238
TRIML2,NLRP10,0.819047619,0.706428571
MPEG1,CR1,0.780952381,0.954920635
MPEG1,CD180,0.79047619,0.787619048
MPEG1,TLR4,1,0.714285714
MPEG1,CD209,0.895238095,0.536825397
MPEG1,TLR7,0.733333333,0.565873016
MPEG1,TREM2,0.952380952,0.738095238
